,_unit_id,_golden,_unit_state,_trusted_judgments,verify_relationship,verify_relationship:confidence,chemical_id,chemical_name,disease_id,disease_name,form_sentence,pmid,relation_pair_id,uniq_id
1489,1489,0,0,5,1,1.0,903,1030,503,1403,1246,9605680,3821,5643
1490,1490,0,0,5,1,1.0,516,941,503,1403,1247,9605680,3816,5644
1491,1491,0,0,5,1,1.0,540,962,503,1403,1244,9605680,3817,5645
1492,1492,0,0,5,1,1.0,560,801,503,1403,1245,9605680,3818,5646
1493,1493,0,0,5,1,1.0,661,1185,503,1403,1726,9605680,3820,5648
1494,1494,0,0,5,1,1.0,652,1159,503,1403,1725,9605680,3819,5649
1495,1495,0,0,5,1,1.0,493,859,247,851,2771,9613742,3822,5650
1496,1496,0,0,5,1,0.8018,493,859,247,851,4617,9613742,3822,5651
1497,1497,0,0,5,1,1.0,3,290,331,709,3154,9625322,3828,5652
1498,1498,0,0,5,1,1.0,3,290,281,729,4574,9625322,3826,5653
1499,1499,0,0,5,1,1.0,3,290,793,1034,4575,9625322,3829,5654
1500,1500,0,0,5,1,1.0,3,290,331,709,4576,9625322,3828,5655
1501,1501,0,0,5,1,0.8031,3,290,30,1099,4573,9625322,3824,5656
1502,1502,0,0,5,1,1.0,3,290,326,996,4577,9625322,3827,5657
1503,1503,0,0,5,1,1.0,348,615,281,729,4579,9625322,3832,5659
1504,1504,0,0,5,1,1.0,348,615,331,709,4581,9625322,3834,5660
1505,1505,0,0,5,1,1.0,348,615,326,996,4582,9625322,3833,5661
1506,1506,0,0,5,1,1.0,348,615,30,1099,4578,9625322,3830,5662
1507,1507,0,0,5,1,1.0,348,615,793,1034,4580,9625322,3835,5663
1508,1508,0,0,5,1,1.0,348,615,142,134,1811,9625322,3831,5664
1509,1509,0,0,5,1,1.0,3,290,326,996,1146,9625322,3827,5665
1510,1510,0,0,5,1,1.0,3,290,142,134,1022,9625322,3825,5666
1511,1511,0,0,5,1,1.0,3,290,281,729,3152,9625322,3826,5667
1512,1512,0,0,5,1,1.0,3,290,331,709,3153,9625322,3828,5668
1513,1513,0,0,5,1,1.0,749,1378,749,499,837,9635268,3836,5670
1514,1514,0,0,5,1,0.8079999999999999,661,1185,96,530,1996,9642483,3838,5671
1515,1515,0,0,5,1,0.8189,661,1185,376,800,3513,9642483,3839,5672
1516,1516,0,0,5,1,1.0,367,648,96,530,5119,9642483,3837,5673
1517,1517,0,0,5,1,1.0,343,604,281,729,1792,9689432,3842,5674
1518,1518,0,0,5,1,1.0,343,604,281,729,784,9689432,3842,5675
1519,1519,0,0,5,1,1.0,385,683,413,1190,2824,9689432,3844,5676
1520,1520,0,0,5,1,1.0,343,604,413,1190,4694,9689432,3843,5677
1521,1521,0,0,5,1,0.8087,367,648,123,570,1404,9701102,3847,5678
1522,1522,0,0,5,1,0.6212,347,612,123,570,1405,9701102,3846,5679
1523,1523,0,0,5,1,0.794,367,648,123,570,1904,9701102,3847,5681
1524,1524,0,0,5,1,1.0,811,1497,123,570,1905,9701102,3848,5682
1525,1525,0,0,5,1,1.0,762,527,442,1635,494,9711681,3850,5683
1526,1526,0,0,5,1,1.0,762,527,220,417,33,9711681,3849,5684
1527,1527,0,0,5,1,1.0,399,711,502,1391,1847,9727819,3853,5685
1528,1528,0,0,5,1,1.0,399,711,219,1631,1843,9727819,3851,5686
1529,1529,0,0,5,1,1.0,399,711,363,1054,1846,9727819,3852,5687
1530,1530,0,0,5,1,1.0,740,1357,502,1391,1845,9727819,3859,5688
1531,1531,0,0,5,1,1.0,740,1357,219,1631,1842,9727819,3857,5689
1532,1532,0,0,5,1,1.0,595,1065,219,1631,1839,9727819,3854,5690
1533,1533,0,0,5,1,1.0,595,1065,502,1391,1841,9727819,3856,5692
1534,1534,0,0,5,1,1.0,595,1065,363,1054,1840,9727819,3855,5693
1535,1535,0,0,5,0,1.0,740,1357,363,1054,1844,9727819,3858,5694
1536,1536,0,0,5,1,0.8047,336,588,166,680,2545,9751945,3862,5695
1537,1537,0,0,5,0,1.0,336,588,219,1631,2979,9751945,3864,5696
1538,1538,0,0,5,0,1.0,336,588,787,1623,2978,9751945,3868,5697
1539,1539,0,0,5,0,1.0,336,588,363,1054,2976,9751945,3865,5698
1540,1540,0,0,5,1,1.0,336,588,85,505,2973,9751945,3860,5699
1541,1541,0,0,5,0,1.0,336,588,464,673,2977,9751945,3866,5700
1542,1542,0,0,5,0,1.0,336,588,109,659,2975,9751945,3861,5701
1543,1543,0,0,5,1,1.0,336,588,634,1742,2430,9751945,3867,5703
1544,1544,0,0,5,1,1.0,336,588,813,565,1302,9751945,3869,5704
1545,1545,0,0,5,1,0.8087,336,588,166,680,1298,9751945,3862,5705
1546,1546,0,0,5,1,0.8170000000000001,336,588,218,795,1303,9751945,3863,5706
1547,1547,0,0,5,1,1.0,540,962,232,821,1577,9759691,3870,5707
1548,1548,0,0,5,0,0.5908,109,911,28,1,3419,9804172,3871,5708
1549,1549,0,0,5,1,0.8255,109,235,477,644,222,9804172,3872,5709
1550,1550,0,0,5,1,1.0,109,911,28,1203,5561,9804172,3871,5710
1551,1551,0,0,5,1,1.0,109,911,560,347,1212,9804172,3873,5711
1552,1552,0,0,5,1,1.0,109,911,560,346,4693,9804172,3873,5712
1553,1553,0,0,5,0,0.8035,929,1355,872,1678,982,9808489,3879,557
1554,1554,0,0,5,1,0.6175,850,814,872,1678,981,9808489,3877,558
1555,1555,0,0,5,1,1.0,929,1355,363,1055,1031,9808489,3878,559
1556,1556,0,0,5,1,1.0,787,1457,363,1055,1066,9808489,3875,560
1557,1557,0,0,5,1,1.0,432,758,363,1055,1065,9808489,3874,561
1558,1558,0,0,5,1,0.7947,850,814,363,1055,1067,9808489,3876,562
1559,1559,0,0,5,1,0.8145,508,890,477,623,3404,9816328,3882,563
1560,1560,0,0,5,1,1.0,900,1076,477,623,3405,9816328,3885,564
1561,1561,0,0,5,1,0.7939,560,801,477,623,5182,9816328,3883,565
1562,1562,0,0,5,1,1.0,508,890,477,623,5180,9816328,3882,566
1563,1563,0,0,5,1,0.8101,354,623,477,623,5181,9816328,3881,568
1564,1564,0,0,5,1,1.0,900,1076,477,623,5183,9816328,3885,569
1565,1565,0,0,5,1,1.0,354,623,477,623,3204,9816328,3881,570
1566,1566,0,0,5,1,1.0,749,1376,477,623,3203,9816328,3884,571
1567,1567,0,0,5,1,1.0,508,890,477,623,4381,9816328,3882,572
1568,1568,0,0,5,1,1.0,595,342,735,1075,3946,9823441,3889,573
1569,1569,0,0,5,1,1.0,595,341,637,366,3888,9823441,3888,574
1570,1570,0,0,5,1,1.0,595,341,12,1076,1729,9823441,3887,575
1571,1571,0,0,5,1,1.0,595,341,637,366,2369,9823441,3888,576
1572,1572,0,0,5,1,1.0,595,341,637,366,1718,9823441,3888,577
1573,1573,0,0,5,1,1.0,595,341,637,366,4924,9823441,3888,579
1574,1574,0,0,5,1,0.8207,595,341,735,189,2807,9823441,3889,580
1575,1575,0,0,5,0,0.815,873,486,576,1581,2908,9825088,3900,581
1576,1576,0,0,5,0,0.5968,737,1341,576,1581,5001,9825088,3896,582
1577,1577,0,0,5,0,0.7994,873,486,576,1581,5002,9825088,3900,583
1578,1578,0,0,5,1,0.7897,125,1132,576,1581,2676,9825088,3890,584
1579,1579,0,0,5,1,1.0,525,927,576,1581,2670,9825088,3895,585
1580,1580,0,0,5,1,0.7899,853,700,576,1581,2677,9825088,3898,586
1581,1581,0,0,5,1,1.0,460,815,576,1581,2678,9825088,3894,587
1582,1582,0,0,5,1,0.7938,813,1500,576,1581,2680,9825088,3897,588
1583,1583,0,0,5,1,1.0,443,784,576,1581,2674,9825088,3893,590
1584,1584,0,0,5,1,1.0,930,1345,576,1581,2671,9825088,3902,591
1585,1585,0,0,5,1,1.0,341,601,576,1581,2679,9825088,3891,592
1586,1586,0,0,5,1,1.0,392,702,576,1581,2675,9825088,3892,593
1587,1587,0,0,5,1,0.7996,875,1197,576,1581,2672,9825088,3901,594
1588,1588,0,0,5,1,0.7899,854,933,576,1581,2673,9825088,3899,595
1589,1589,0,0,5,1,0.5815,873,486,576,1581,4511,9825088,3900,596
1590,1590,0,0,5,0,0.8106,525,927,576,1581,3583,9825088,3895,597
1591,1591,0,0,5,0,0.7906,875,1197,576,1581,3584,9825088,3901,598
1592,1592,0,0,5,1,0.5885,854,933,576,1581,3586,9825088,3899,599
1593,1593,0,0,5,0,0.7997,930,1345,576,1581,3585,9825088,3902,601
1594,1594,0,0,5,0,1.0,873,486,576,1581,450,9825088,3900,602
1595,1595,0,0,5,1,0.6084,737,1341,494,1362,3573,9829022,3908,603
1596,1596,0,0,5,0,0.41,737,495,494,1363,456,9829022,3908,604
1597,1597,0,0,5,1,1.0,558,984,494,280,2448,9829022,3906,605
1598,1598,0,0,5,1,0.7866,743,1366,494,280,899,9829022,3909,606
1599,1599,0,0,5,1,0.8103,362,638,494,280,897,9829022,3903,607
1600,1600,0,0,5,1,1.0,662,1186,494,280,898,9829022,3907,608
1601,1601,0,0,5,1,1.0,443,784,188,1340,2868,9829022,3904,609
1602,1602,0,0,5,1,1.0,525,927,188,1340,2870,9829022,3905,610
1603,1603,0,0,5,1,1.0,854,933,188,1340,2869,9829022,3910,612
1604,1604,0,0,5,1,0.8209,737,1341,494,280,5455,9829022,3908,613
1605,1605,0,0,5,1,1.0,573,1010,400,133,4450,9848632,3912,614
1606,1606,0,0,5,1,1.0,573,1010,741,1152,4451,9848632,3913,615
1607,1607,0,0,5,1,1.0,573,1010,400,132,5126,9848632,3912,616
1608,1608,0,0,5,1,1.0,615,339,447,1251,332,9867898,3914,617
1609,1609,0,0,5,1,1.0,615,1098,447,1251,2729,9867898,3914,618
1610,1610,0,0,5,1,1.0,669,1206,68,1433,4691,9914550,3916,619
1611,1611,0,0,5,1,0.5878,427,754,303,994,4036,9921434,3918,620
1612,1612,0,0,5,1,0.5968,427,754,328,995,4037,9921434,3919,621
1613,1613,0,0,5,0,0.8072,427,754,528,1447,4058,9921434,3921,623
1614,1614,0,0,5,1,0.7771,427,754,474,1318,1275,9921434,3920,624
1615,1615,0,0,5,1,0.7793,549,976,328,1001,2812,9921434,3922,625
1616,1616,0,0,5,1,0.7981,862,422,477,1696,381,9925253,3924,626
1617,1617,0,0,5,1,0.6068,862,1188,477,1696,2871,9925253,3924,627
1618,1618,0,0,5,1,1.0,862,422,477,1708,382,9925253,3924,628
1619,1619,0,0,5,1,0.7929,862,1188,477,1696,5619,9925253,3924,629
1620,1620,0,0,5,1,1.0,862,1188,477,1696,5403,9925253,3924,630
1621,1621,0,0,5,1,1.0,862,422,477,1696,383,9925253,3924,631
1622,1622,0,0,5,0,1.0,862,422,250,791,384,9925253,3923,632
1623,1623,0,0,5,1,0.7893,862,1188,477,1696,3206,9925253,3924,634
1624,1624,0,0,5,1,0.7975,862,1188,250,791,3205,9925253,3923,635
1625,1625,0,0,5,1,1.0,862,1188,875,1613,4474,9925253,3925,636
1626,1626,0,0,5,1,1.0,862,1188,477,1696,1448,9925253,3924,637
1627,1627,0,0,5,1,1.0,541,965,477,1696,2964,9988757,3932,638
1628,1628,0,0,5,1,1.0,473,833,474,1318,2967,9988757,3929,639
1629,1629,0,0,5,1,1.0,541,965,474,1318,2965,9988757,3931,640
1630,1630,0,0,5,1,1.0,473,833,477,1696,2966,9988757,3930,641
1631,1631,0,0,5,1,0.8302,541,244,477,1696,5610,9988757,3932,642
1632,1632,0,0,5,1,1.0,473,833,474,1318,5613,9988757,3929,643
1633,1633,0,0,5,1,0.7996,541,244,474,1318,5611,9988757,3931,645
1634,1634,0,0,5,1,1.0,473,833,477,1696,5612,9988757,3930,646
1635,1635,0,0,5,1,1.0,704,1260,315,975,3806,10077512,4,647
1636,1636,0,0,5,1,1.0,371,656,315,975,3807,10077512,2,648
1637,1637,0,0,5,1,1.0,704,1260,389,1123,3804,10077512,5,649
1638,1638,0,0,5,1,1.0,371,656,389,1123,3805,10077512,3,650
1639,1639,0,0,5,1,1.0,915,315,477,93,562,10197087,9,651
1640,1640,0,0,5,1,1.0,193,1209,477,93,563,10197087,8,652
1641,1641,0,0,5,1,1.0,912,920,117,557,3736,10197511,10,653
1642,1642,0,0,5,1,1.0,747,1372,571,1564,16,10202608,11,654
1643,1643,0,0,5,1,0.5871,747,1372,571,1566,3942,10202608,11,656
1644,1644,0,0,5,1,1.0,747,1372,572,1567,2887,10202608,12,657
1645,1645,0,0,5,1,0.8121,747,1372,571,1564,2886,10202608,11,658
1646,1646,0,0,5,1,1.0,463,577,263,1198,3602,10212915,13,659
1647,1647,0,0,5,1,1.0,805,1485,263,1198,3601,10212915,14,660
1648,1648,0,0,5,0,0.6225,321,55,86,7,551,10332937,18,661
1649,1649,0,0,5,1,0.5987,321,55,238,621,1096,10332937,20,662
1650,1650,0,0,5,1,0.4057,321,55,192,744,1097,10332937,19,663
1651,1651,0,0,5,1,1.0,182,207,9,169,199,10332937,16,664
1652,1652,0,0,5,1,1.0,689,1235,9,169,1684,10332937,21,665
1653,1653,0,0,5,1,1.0,182,858,86,5,2382,10332937,17,668
1654,1654,0,0,5,1,1.0,182,858,86,5,4592,10332937,17,669
1655,1655,0,0,5,1,1.0,354,622,537,1481,1777,10337657,23,670
1656,1656,0,0,5,1,1.0,354,622,537,300,5622,10337657,23,671
1657,1657,0,0,5,1,0.8139,354,622,477,1712,10,10337657,22,672
1658,1658,0,0,5,1,1.0,793,1464,477,1708,3066,10359528,25,673
1659,1659,0,0,5,1,1.0,435,762,228,815,4506,10382555,39,674
1660,1660,0,0,5,0,0.602,435,762,528,1447,4505,10382555,40,675
1661,1661,0,0,5,1,0.8053,365,645,228,815,4504,10382555,33,676
1662,1662,0,0,5,1,1.0,365,645,528,1447,4503,10382555,35,677
1663,1663,0,0,5,0,1.0,178,763,630,1725,3537,10382555,30,679
1664,1664,0,0,5,0,1.0,178,763,548,509,3535,10382555,29,680
1665,1665,0,0,5,0,1.0,178,763,228,815,3536,10382555,27,681
1666,1666,0,0,5,0,1.0,178,763,152,1588,3765,10382555,26,682
1667,1667,0,0,5,0,1.0,178,763,872,1679,3763,10382555,31,683
1668,1668,0,0,5,1,0.5975,178,763,528,1447,3916,10382555,28,684
1669,1669,0,0,5,1,1.0,365,645,228,815,3913,10382555,33,685
1670,1670,0,0,5,1,1.0,365,645,528,1447,3912,10382555,35,686
1671,1671,0,0,5,1,0.6099,435,762,228,815,3915,10382555,39,687
1672,1672,0,0,5,1,0.5914,435,762,528,1447,3914,10382555,40,688
1673,1673,0,0,5,1,1.0,178,763,228,815,3917,10382555,27,690
1674,1674,0,0,5,0,0.7805,365,645,872,1679,2170,10382555,38,691
1675,1675,0,0,5,1,1.0,365,645,303,1526,2169,10382555,34,692
1676,1676,0,0,5,0,0.5978,435,762,528,1447,2337,10382555,40,693
1677,1677,0,0,5,1,1.0,365,645,528,1447,2336,10382555,35,694
1678,1678,0,0,5,1,1.0,365,645,630,1725,5122,10382555,36,695
1679,1679,0,0,5,1,1.0,365,645,228,815,3605,10382555,33,696
1680,1680,0,0,5,1,1.0,365,645,872,1679,1277,10382555,38,697
1681,1681,0,0,5,0,1.0,178,763,872,1679,1278,10382555,31,698
1682,1682,0,0,5,1,0.6043,365,645,817,1529,2153,10382555,37,699
1683,1683,0,0,5,0,1.0,365,645,74,468,2152,10382555,32,701
1684,1684,0,0,5,0,0.6032,435,762,528,1447,5660,10382555,40,702
1685,1685,0,0,5,1,1.0,365,645,528,1447,5659,10382555,35,703
1686,1686,0,0,5,1,1.0,365,645,872,1679,4517,10382555,38,704
1687,1687,0,0,5,0,0.8003,435,762,872,1679,4518,10382555,41,705
1688,1688,0,0,5,1,0.8136,432,758,395,1156,929,10383804,42,706
1689,1689,0,0,5,1,1.0,514,898,477,1654,5050,10383804,43,707
1690,1690,0,0,5,1,1.0,910,1054,477,1703,1548,10386321,45,708
1691,1691,0,0,5,1,0.8198,910,1054,477,1708,1219,10386321,45,709
1692,1692,0,0,5,1,0.8026,746,1370,868,1632,3694,10386321,44,710
1693,1693,0,0,5,1,0.8138,227,653,428,443,816,10402249,46,712
1694,1694,0,0,5,1,0.7976,227,653,477,1696,815,10402249,47,713
1695,1695,0,0,5,1,1.0,227,653,477,1696,2622,10402249,47,714
1696,1696,0,0,5,1,1.0,227,106,428,442,97,10402249,46,715
1697,1697,0,0,5,1,1.0,227,653,477,426,690,10402249,47,716
1698,1698,0,0,5,1,0.805,227,653,477,1696,3898,10402249,47,717
1699,1699,0,0,5,1,1.0,809,1493,168,688,4432,10420210,51,718
1700,1700,0,0,5,1,1.0,809,1493,168,688,5412,10420210,51,719
1701,1701,0,0,5,1,1.0,809,556,168,94,3813,10420210,51,720
1702,1702,0,0,5,1,0.8178,809,556,429,1215,3814,10420210,53,721
1703,1703,0,0,5,1,1.0,809,1493,206,1357,4193,10420210,52,723
1704,1704,0,0,5,1,1.0,809,1493,168,689,3400,10420210,51,724
1705,1705,0,0,5,1,1.0,321,574,837,1682,2962,10422636,54,725
1706,1706,0,0,5,1,1.0,632,1129,837,1682,1830,10422636,55,726
1707,1707,0,0,5,1,1.0,321,574,837,1682,1831,10422636,54,727
1708,1708,0,0,5,1,1.0,632,372,837,1682,345,10422636,55,728
1709,1709,0,0,5,0,1.0,852,1111,278,899,3686,10454679,57,729
1710,1710,0,0,5,0,1.0,852,1111,23,450,3685,10454679,56,730
1711,1711,0,0,5,1,1.0,645,1150,119,560,1444,10461936,58,731
1712,1712,0,0,5,1,1.0,645,1150,389,1123,1307,10461936,59,732
1713,1713,0,0,5,0,0.5946,645,1150,119,560,4436,10461936,58,734
1714,1714,0,0,5,1,1.0,850,811,16,1336,5377,10464564,63,735
1715,1715,0,0,5,1,1.0,703,1259,16,1336,5376,10464564,60,736
1716,1716,0,0,5,1,1.0,850,811,841,104,5369,10464564,65,737
1717,1717,0,0,5,1,0.7894,703,1259,389,1123,5378,10464564,61,738
1718,1718,0,0,5,1,1.0,703,1259,841,104,5368,10464564,62,739
1719,1719,0,0,5,1,1.0,850,811,389,1123,5379,10464564,64,740
1720,1720,0,0,5,1,0.8008,762,1416,502,1391,4085,10468898,67,741
1721,1721,0,0,5,1,0.7987,762,1416,502,1391,1079,10468898,67,742
1722,1722,0,0,5,1,1.0,762,527,502,1071,495,10468898,67,743
1723,1723,0,0,5,1,1.0,762,1416,26,1094,4521,10468898,66,745
1724,1724,0,0,5,1,1.0,645,1150,737,1048,1794,10471386,69,746
1725,1725,0,0,5,1,1.0,645,368,250,791,3390,10471386,68,747
1726,1726,0,0,5,1,1.0,661,1185,250,791,3389,10471386,70,748
1727,1727,0,0,5,1,1.0,757,385,250,791,3391,10471386,71,749
1728,1728,0,0,5,1,1.0,330,799,526,1444,4004,10498175,72,750
1729,1729,0,0,5,0,0.8059,749,1378,213,786,3731,10498175,73,751
1730,1730,0,0,5,1,0.8283,749,1378,218,795,3730,10498175,74,752
1731,1731,0,0,5,1,1.0,622,343,593,1618,335,10516875,81,753
1732,1732,0,0,5,0,1.0,375,665,555,1539,3518,10516875,77,754
1733,1733,0,0,5,0,1.0,375,665,376,1080,3517,10516875,76,756
1734,1734,0,0,5,1,1.0,375,665,593,145,3516,10516875,78,757
1735,1735,0,0,5,1,1.0,622,343,593,145,334,10516875,81,758
1736,1736,0,0,5,1,1.0,79,996,593,145,2959,10516875,75,759
1737,1737,0,0,5,0,0.7985,622,1110,376,1178,1954,10516875,80,760
1738,1738,0,0,5,1,1.0,622,1110,593,145,1953,10516875,81,761
1739,1739,0,0,5,1,0.8101,622,1110,227,675,1955,10516875,79,762
1740,1740,0,0,5,1,1.0,829,8,486,1016,5142,10519894,82,763
1741,1741,0,0,5,1,1.0,104,1413,617,1670,1785,10546490,92,764
1742,1742,0,0,5,1,1.0,104,1413,617,1670,763,10546490,92,765
1743,1743,0,0,5,1,1.0,104,1413,617,1670,4697,10546490,92,767
1744,1744,0,0,5,0,1.0,932,1109,872,416,677,10549098,94,768
1745,1745,0,0,5,0,0.4119,849,517,872,416,32,10549098,93,769
1746,1746,0,0,5,1,1.0,850,812,543,1492,1789,10559581,95,770
1747,1747,0,0,5,1,1.0,850,813,543,1492,4266,10559581,95,771
1748,1748,0,0,5,1,1.0,850,172,543,1492,1091,10559581,95,772
1749,1749,0,0,5,1,1.0,743,1366,324,601,4104,10567788,97,773
1750,1750,0,0,5,1,1.0,825,1165,324,601,4107,10567788,98,774
1751,1751,0,0,5,1,1.0,743,1366,324,604,3551,10567788,97,775
1752,1752,0,0,5,1,1.0,743,1366,324,601,4105,10567788,97,776
1753,1753,0,0,5,1,0.8058,787,1457,363,204,618,10585306,100,779
1754,1754,0,0,5,1,1.0,432,758,363,204,617,10585306,99,780
1755,1755,0,0,5,1,1.0,795,1466,363,204,619,10585306,101,781
1756,1756,0,0,5,1,1.0,62,1213,335,1010,1800,10590214,102,782
1757,1757,0,0,5,1,1.0,62,409,721,1008,2548,10590214,104,783
1758,1758,0,0,5,1,1.0,711,1272,585,1718,4747,10590214,105,784
1759,1759,0,0,5,0,0.8026,62,409,474,1318,4630,10590214,103,785
1760,1760,0,0,5,1,1.0,570,1000,695,27,4613,10624568,106,786
1761,1761,0,0,5,1,1.0,793,1464,11,980,851,10640965,107,787
1762,1762,0,0,5,1,1.0,793,1464,474,1318,853,10640965,108,788
1763,1763,0,0,5,1,1.0,793,1464,477,1696,852,10640965,109,790
1764,1764,0,0,5,0,0.4119,883,1012,119,560,1156,10642416,110,791
1765,1765,0,0,5,1,1.0,749,1378,303,1625,1933,10646028,112,792
1766,1766,0,0,5,1,1.0,564,989,303,1625,1936,10646028,111,793
1767,1767,0,0,5,1,1.0,171,458,773,1459,427,10648342,113,794
1768,1768,0,0,5,1,1.0,171,1293,773,316,2299,10648342,113,795
1769,1769,0,0,5,1,1.0,171,1293,773,314,2389,10648342,113,796
1770,1770,0,0,5,1,1.0,171,1293,773,1459,4806,10648342,113,797
1771,1771,0,0,5,1,1.0,330,799,119,632,3718,10660975,115,798
1772,1772,0,0,5,1,1.0,161,932,119,632,3717,10660975,114,799
1773,1773,0,0,5,1,0.8156,330,799,119,633,3931,10660975,115,801
1774,1774,0,0,5,1,1.0,161,932,119,633,3930,10660975,114,802
1775,1775,0,0,5,1,1.0,330,799,119,49,3222,10660975,115,803
1776,1776,0,0,5,1,0.598,396,145,380,1088,134,10666980,116,804
1777,1777,0,0,5,1,1.0,396,708,380,1088,4952,10666980,116,805
1778,1778,0,0,5,1,1.0,326,705,780,1087,745,10673540,118,806
1779,1779,0,0,5,1,1.0,326,705,158,657,799,10673540,117,807
1780,1780,0,0,5,1,0.8065,329,69,780,1087,746,10673540,120,808
1781,1781,0,0,5,1,1.0,329,69,158,657,800,10673540,119,809
1782,1782,0,0,5,1,1.0,329,69,780,1086,1375,10673540,120,810
1783,1783,0,0,5,1,1.0,933,456,619,144,5224,10714731,125,812
1784,1784,0,0,5,1,1.0,933,457,619,144,3359,10714731,125,813
1785,1785,0,0,5,1,1.0,933,457,502,53,3357,10714731,124,814
1786,1786,0,0,5,1,1.0,907,592,502,53,3356,10714731,122,815
1787,1787,0,0,5,1,1.0,907,592,619,144,3358,10714731,123,816
1788,1788,0,0,5,1,0.5971,907,591,502,52,3689,10714731,122,817
1789,1789,0,0,5,1,0.789,933,1291,502,52,3196,10714731,124,818
1790,1790,0,0,5,1,0.8064,907,591,502,52,3195,10714731,122,819
1791,1791,0,0,5,0,1.0,524,42,404,888,3082,10726804,128,820
1792,1792,0,0,5,0,1.0,524,42,205,1619,3618,10726804,127,821
1793,1793,0,0,5,0,1.0,524,42,872,1374,2793,10726804,129,823
1794,1794,0,0,5,1,1.0,435,170,477,1696,2462,10757446,132,824
1795,1795,0,0,5,1,1.0,435,170,685,532,2463,10757446,133,825
1796,1796,0,0,5,1,1.0,7,688,685,532,5255,10757446,131,826
1797,1797,0,0,5,1,0.7891,7,122,685,532,120,10757446,131,827
1798,1798,0,0,5,1,0.8037,7,122,436,1235,119,10757446,130,828
1799,1799,0,0,5,1,0.8019,929,1296,64,23,5650,10764145,134,829
1800,1800,0,0,5,1,1.0,41,40,533,322,2035,10775525,135,830
1801,1801,0,0,5,1,1.0,960,1244,477,91,561,10786933,139,831
1802,1802,0,0,5,1,0.7879,960,1243,868,655,4177,10786933,140,832
1803,1803,0,0,5,1,1.0,960,1244,477,1696,4831,10786933,139,834
1804,1804,0,0,5,1,1.0,113,1,868,655,2916,10786933,136,835
1805,1805,0,0,5,1,1.0,960,1244,868,655,2915,10786933,140,836
1806,1806,0,0,5,1,0.8133,960,1244,477,1591,4207,10786933,139,837
1807,1807,0,0,5,1,0.8241,960,1244,477,1696,2991,10786933,139,838
1808,1808,0,0,5,1,0.7967,312,6,477,1696,2992,10786933,137,839
1809,1809,0,0,5,1,1.0,396,145,868,1706,135,10786933,138,840
1810,1810,0,0,5,1,0.6,960,1244,477,644,4230,10786933,139,841
1811,1811,0,0,5,1,0.6086,960,1244,477,1696,4722,10786933,139,842
1812,1812,0,0,5,1,0.8044,960,1244,477,644,2341,10786933,139,843
1813,1813,0,0,5,1,1.0,524,42,194,750,3521,10791849,141,845
1814,1814,0,0,5,1,1.0,524,37,648,756,4948,10791849,143,846
1815,1815,0,0,5,1,1.0,524,37,765,422,683,10791849,144,847
1816,1816,0,0,5,1,1.0,524,36,648,756,3482,10791849,143,848
1817,1817,0,0,5,1,1.0,524,36,477,1708,3484,10791849,142,849
1818,1818,0,0,5,1,0.8079999999999999,524,36,765,414,3483,10791849,144,850
1819,1819,0,0,5,1,1.0,524,36,194,750,3769,10791849,141,851
1820,1820,0,0,5,1,1.0,524,36,765,414,676,10791849,144,852
1821,1821,0,0,5,1,1.0,749,1378,148,636,2694,10796575,148,853
1822,1822,0,0,5,1,1.0,330,797,148,636,3868,10796575,147,854
1823,1823,0,0,5,1,1.0,161,931,148,636,3869,10796575,146,856
1824,1824,0,0,5,1,1.0,782,1452,148,636,3870,10796575,149,857
1825,1825,0,0,5,1,1.0,19,919,148,636,3871,10796575,145,858
1826,1826,0,0,5,1,1.0,330,799,148,636,2253,10796575,147,859
1827,1827,0,0,5,0,0.8233,330,799,168,688,3572,10808171,150,860
1828,1828,0,0,5,0,1.0,330,798,168,688,3158,10808171,150,861
1829,1829,0,0,5,1,0.6194,749,1378,168,688,3221,10808171,151,862
1830,1830,0,0,5,0,0.6114,749,1378,168,688,850,10808171,151,863
1831,1831,0,0,5,1,0.8256,330,799,168,688,4160,10808171,150,864
1832,1832,0,0,5,0,1.0,330,797,168,688,2166,10808171,150,865
1833,1833,0,0,5,1,1.0,330,799,168,94,564,10808171,150,867
1834,1834,0,0,5,1,1.0,330,799,168,689,4483,10808171,150,868
1835,1835,0,0,5,1,0.5956,793,1464,236,819,1883,10820150,154,869
1836,1836,0,0,5,0,0.8054,750,1379,236,819,1884,10820150,153,870
1837,1837,0,0,5,0,0.6053,750,1379,232,821,916,10820150,152,871
1838,1838,0,0,5,1,0.7983,508,1166,477,623,1778,10823131,156,872
1839,1839,0,0,5,0,0.6079,508,1167,477,623,2323,10823131,156,873
1840,1840,0,0,5,0,0.402,47,1168,477,623,2330,10823131,155,874
1841,1841,0,0,5,1,1.0,508,1166,477,623,3933,10823131,156,875
1842,1842,0,0,5,0,0.5712,508,1167,477,623,2396,10823131,156,876
1843,1843,0,0,5,1,1.0,180,1171,571,1564,1663,10831481,158,878
1844,1844,0,0,5,1,1.0,180,1171,489,801,3965,10831481,157,879
1845,1845,0,0,5,1,1.0,180,1171,489,801,4733,10831481,157,880
1846,1846,0,0,5,1,1.0,180,1171,571,1564,4732,10831481,158,881
1847,1847,0,0,5,1,0.8076,180,1171,571,1564,4406,10831481,158,882
1848,1848,0,0,5,1,0.7928,934,1482,262,879,5273,10894216,161,883
